property_id,ward_id,ward_name,zone,lat,lng,address,pincode,property_type,area_sqm,snapshot_year,s3_geojson_key
GVMC-046-0040,46,Naidupalem,Gajuwaka,17.643352,83.208048,"D.No 28, Colony Road, Naidupalem, Visakhapatnam - 530035",530035,Residential,393,2022,mock/ward-46/GVMC-046-0040-2022.json
GVMC-046-0041,46,Naidupalem,Gajuwaka,17.669531,83.233004,"D.No 7, Main Road, Naidupalem, Visakhapatnam - 530035",530035,Residential,292,2022,mock/ward-46/GVMC-046-0041-2022.json
GVMC-046-0046,46,Naidupalem,Gajuwaka,17.65046,83.230163,"D.No 1-9, Main Road, Naidupalem, Visakhapatnam - 530035",530035,Commercial,145,2022,mock/ward-46/GVMC-046-0046-2022.json
GVMC-046-0050,46,Naidupalem,Gajuwaka,17.677847,83.21347,"D.No 11, Nagar Road, Naidupalem, Visakhapatnam - 530035",530035,Residential,100,2022,mock/ward-46/GVMC-046-0050-2022.json
GVMC-046-0053,46,Naidupalem,Gajuwaka,17.678079,83.223166,"D.No 2-6, Lane, Naidupalem, Visakhapatnam - 530035",530035,Residential,321,2022,mock/ward-46/GVMC-046-0053-2022.json
GVMC-046-0054,46,Naidupalem,Gajuwaka,17.675526,83.200363,"D.No 9-3, Ring Road Extension, Naidupalem, Visakhapatnam - 530035",530035,Residential,448,2022,mock/ward-46/GVMC-046-0054-2022.json
GVMC-046-0055,46,Naidupalem,Gajuwaka,17.649322,83.212479,"D.No 14, Cross Street, Naidupalem, Visakhapatnam - 530035",530035,Commercial,395,2022,mock/ward-46/GVMC-046-0055-2022.json
GVMC-046-0061,46,Naidupalem,Gajuwaka,17.661249,83.194912,"D.No 2-2, Cross Street, Naidupalem, Visakhapatnam - 530035",530035,Residential,95,2022,mock/ward-46/GVMC-046-0061-2022.json
GVMC-047-0003,47,Anakapalli (Ward 47),Anakapalli,17.636937,83.092518,"D.No 31, Lane, Anakapalli, Visakhapatnam - 530037",530037,Residential,366,2022,mock/ward-47/GVMC-047-0003-2022.json
GVMC-047-0005,47,Anakapalli (Ward 47),Anakapalli,17.628989,83.026161,"D.No 37, Cross Street, Anakapalli, Visakhapatnam - 530037",530037,Residential,128,2022,mock/ward-47/GVMC-047-0005-2022.json
GVMC-047-0007,47,Anakapalli (Ward 47),Anakapalli,17.604501,83.08417,"D.No 12, Nagar Road, Anakapalli, Visakhapatnam - 530037",530037,Residential,412,2022,mock/ward-47/GVMC-047-0007-2022.json
GVMC-047-0008,47,Anakapalli (Ward 47),Anakapalli,17.601618,83.028183,"D.No 7-3, Market Road, Anakapalli, Visakhapatnam - 530037",530037,Mixed Use,58,2022,mock/ward-47/GVMC-047-0008-2022.json
GVMC-047-0009,47,Anakapalli (Ward 47),Anakapalli,17.586246,83.036405,"D.No 44, Lane, Anakapalli, Visakhapatnam - 530037",530037,Mixed Use,71,2022,mock/ward-47/GVMC-047-0009-2022.json
GVMC-047-0011,47,Anakapalli (Ward 47),Anakapalli,17.595534,83.090404,"D.No 40, Beach Road, Anakapalli, Visakhapatnam - 530037",530037,Commercial,273,2022,mock/ward-47/GVMC-047-0011-2022.json
GVMC-047-0013,47,Anakapalli (Ward 47),Anakapalli,17.63865,83.018405,"D.No 35-4, Colony Road, Anakapalli, Visakhapatnam - 530037",530037,Vacant Land,96,2022,mock/ward-47/GVMC-047-0013-2022.json
GVMC-047-0014,47,Anakapalli (Ward 47),Anakapalli,17.612598,83.022587,"D.No 10, Beach Road, Anakapalli, Visakhapatnam - 530037",530037,Residential,327,2022,mock/ward-47/GVMC-047-0014-2022.json
GVMC-047-0020,47,Anakapalli (Ward 47),Anakapalli,17.635765,83.06336,"D.No 36, Main Road, Anakapalli, Visakhapatnam - 530037",530037,Residential,279,2022,mock/ward-47/GVMC-047-0020-2022.json
GVMC-047-0022,47,Anakapalli (Ward 47),Anakapalli,17.599043,83.0111,"D.No 33, Colony Road, Anakapalli, Visakhapatnam - 530037",530037,Residential,407,2022,mock/ward-47/GVMC-047-0022-2022.json
GVMC-047-0023,47,Anakapalli (Ward 47),Anakapalli,17.601367,83.043977,"D.No 44-3, Main Road, Anakapalli, Visakhapatnam - 530037",530037,Industrial,315,2022,mock/ward-47/GVMC-047-0023-2022.json
GVMC-047-0029,47,Anakapalli (Ward 47),Anakapalli,17.589974,83.005012,"D.No 6, Temple Street, Anakapalli, Visakhapatnam - 530037",530037,Industrial,234,2022,mock/ward-47/GVMC-047-0029-2022.json
GVMC-047-0030,47,Anakapalli (Ward 47),Anakapalli,17.617635,83.056264,"D.No 1, Ring Road Extension, Anakapalli, Visakhapatnam - 530037",530037,Residential,337,2022,mock/ward-47/GVMC-047-0030-2022.json
GVMC-047-0034,47,Anakapalli (Ward 47),Anakapalli,17.624808,83.019277,"D.No 7, Ring Road Extension, Anakapalli, Visakhapatnam - 530037",530037,Residential,159,2022,mock/ward-47/GVMC-047-0034-2022.json
GVMC-047-0036,47,Anakapalli (Ward 47),Anakapalli,17.642319,83.015951,"D.No 6-8, Colony Road, Anakapalli, Visakhapatnam - 530037",530037,Commercial,296,2022,mock/ward-47/GVMC-047-0036-2022.json
GVMC-047-0044,47,Anakapalli (Ward 47),Anakapalli,17.609549,83.039648,"D.No 36, Temple Street, Anakapalli, Visakhapatnam - 530037",530037,Mixed Use,218,2022,mock/ward-47/GVMC-047-0044-2022.json
GVMC-047-0049,47,Anakapalli (Ward 47),Anakapalli,17.600959,83.007941,"D.No 19, Lane, Anakapalli, Visakhapatnam - 530037",530037,Residential,218,2022,mock/ward-47/GVMC-047-0049-2022.json
GVMC-047-0052,47,Anakapalli (Ward 47),Anakapalli,17.611261,83.051629,"D.No 30, Beach Road, Anakapalli, Visakhapatnam - 530037",530037,Residential,92,2022,mock/ward-47/GVMC-047-0052-2022.json
GVMC-047-0053,47,Anakapalli (Ward 47),Anakapalli,17.590698,83.036643,"D.No 10, Cross Street, Anakapalli, Visakhapatnam - 530037",530037,Residential,115,2022,mock/ward-47/GVMC-047-0053-2022.json
GVMC-047-0054,47,Anakapalli (Ward 47),Anakapalli,17.64278,83.0743,"D.No 2, Main Road, Anakapalli, Visakhapatnam - 530037",530037,Mixed Use,211,2022,mock/ward-47/GVMC-047-0054-2022.json
GVMC-048-0002,48,Simhachalam (Ward 48),Vepagunta,17.74572,83.264398,"D.No 28, Market Road, Simhachalam, Visakhapatnam - 530046",530046,Residential,304,2022,mock/ward-48/GVMC-048-0002-2022.json
GVMC-048-0003,48,Simhachalam (Ward 48),Vepagunta,17.768521,83.243168,"D.No 18, Main Road, Simhachalam, Visakhapatnam - 530046",530046,Vacant Land,339,2022,mock/ward-48/GVMC-048-0003-2022.json
GVMC-048-0005,48,Simhachalam (Ward 48),Vepagunta,17.75136,83.250517,"D.No 40-7, Beach Road, Simhachalam, Visakhapatnam - 530046",530046,Vacant Land,125,2022,mock/ward-48/GVMC-048-0005-2022.json
GVMC-048-0006,48,Simhachalam (Ward 48),Vepagunta,17.757054,83.254468,"D.No 6-8, Nagar Road, Simhachalam, Visakhapatnam - 530046",530046,Commercial,120,2022,mock/ward-48/GVMC-048-0006-2022.json
GVMC-048-0007,48,Simhachalam (Ward 48),Vepagunta,17.759919,83.248275,"D.No 21, Colony Road, Simhachalam, Visakhapatnam - 530046",530046,Commercial,89,2022,mock/ward-48/GVMC-048-0007-2022.json
GVMC-048-0009,48,Simhachalam (Ward 48),Vepagunta,17.740517,83.243182,"D.No 40-5, Market Road, Simhachalam, Visakhapatnam - 530046",530046,Residential,321,2022,mock/ward-48/GVMC-048-0009-2022.json
GVMC-048-0010,48,Simhachalam (Ward 48),Vepagunta,17.768971,83.263235,"D.No 36, Ring Road Extension, Simhachalam, Visakhapatnam - 530046",530046,Commercial,387,2022,mock/ward-48/GVMC-048-0010-2022.json
GVMC-048-0013,48,Simhachalam (Ward 48),Vepagunta,17.752519,83.259435,"D.No 19-5, Ring Road Extension, Simhachalam, Visakhapatnam - 530046",530046,Mixed Use,229,2022,mock/ward-48/GVMC-048-0013-2022.json
GVMC-048-0018,48,Simhachalam (Ward 48),Vepagunta,17.755309,83.255053,"D.No 30, Ring Road Extension, Simhachalam, Visakhapatnam - 530046",530046,Residential,110,2022,mock/ward-48/GVMC-048-0018-2022.json
GVMC-048-0019,48,Simhachalam (Ward 48),Vepagunta,17.748887,83.266023,"D.No 19, Main Road, Simhachalam, Visakhapatnam - 530046",530046,Commercial,191,2022,mock/ward-48/GVMC-048-0019-2022.json
GVMC-048-0022,48,Simhachalam (Ward 48),Vepagunta,17.774916,83.273313,"D.No 31-1, Colony Road, Simhachalam, Visakhapatnam - 530046",530046,Commercial,121,2022,mock/ward-48/GVMC-048-0022-2022.json
GVMC-048-0027,48,Simhachalam (Ward 48),Vepagunta,17.774044,83.250222,"D.No 26, Temple Street, Simhachalam, Visakhapatnam - 530046",530046,Commercial,268,2022,mock/ward-48/GVMC-048-0027-2022.json
GVMC-048-0028,48,Simhachalam (Ward 48),Vepagunta,17.764469,83.263011,"D.No 25, Ring Road Extension, Simhachalam, Visakhapatnam - 530046",530046,Vacant Land,179,2022,mock/ward-48/GVMC-048-0028-2022.json
GVMC-048-0031,48,Simhachalam (Ward 48),Vepagunta,17.774227,83.260074,"D.No 42, Beach Road, Simhachalam, Visakhapatnam - 530046",530046,Residential,228,2022,mock/ward-48/GVMC-048-0031-2022.json
GVMC-048-0036,48,Simhachalam (Ward 48),Vepagunta,17.756075,83.230348,"D.No 9, Ring Road Extension, Simhachalam, Visakhapatnam - 530046",530046,Residential,434,2022,mock/ward-48/GVMC-048-0036-2022.json
GVMC-048-0037,48,Simhachalam (Ward 48),Vepagunta,17.753032,83.266555,"D.No 35, Beach Road, Simhachalam, Visakhapatnam - 530046",530046,Mixed Use,281,2022,mock/ward-48/GVMC-048-0037-2022.json
GVMC-048-0040,48,Simhachalam (Ward 48),Vepagunta,17.754863,83.250034,"D.No 11-1, Ring Road Extension, Simhachalam, Visakhapatnam - 530046",530046,Residential,136,2022,mock/ward-48/GVMC-048-0040-2022.json
GVMC-048-0041,48,Simhachalam (Ward 48),Vepagunta,17.749175,83.264095,"D.No 40, Beach Road, Simhachalam, Visakhapatnam - 530046",530046,Residential,140,2022,mock/ward-48/GVMC-048-0041-2022.json
GVMC-048-0042,48,Simhachalam (Ward 48),Vepagunta,17.761521,83.243398,"D.No 23, Ring Road Extension, Simhachalam, Visakhapatnam - 530046",530046,Residential,401,2022,mock/ward-48/GVMC-048-0042-2022.json
GVMC-048-0043,48,Simhachalam (Ward 48),Vepagunta,17.764809,83.24828,"D.No 25, Nagar Road, Simhachalam, Visakhapatnam - 530046",530046,Commercial,267,2022,mock/ward-48/GVMC-048-0043-2022.json
GVMC-048-0044,48,Simhachalam (Ward 48),Vepagunta,17.760919,83.265327,"D.No 35-4, Main Road, Simhachalam, Visakhapatnam - 530046",530046,Residential,332,2022,mock/ward-48/GVMC-048-0044-2022.json
GVMC-049-0001,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.830554,83.432906,"D.No 24, Main Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,337,2022,mock/ward-49/GVMC-049-0001-2022.json
GVMC-049-0003,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.894449,83.376853,"D.No 1, Ring Road Extension, Bheemunipatnam, Visakhapatnam - 530003",530003,Mixed Use,365,2022,mock/ward-49/GVMC-049-0003-2022.json
GVMC-049-0006,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.880553,83.429896,"D.No 5-6, Main Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,357,2022,mock/ward-49/GVMC-049-0006-2022.json
GVMC-049-0007,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.886871,83.384189,"D.No 21, Lane, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,91,2022,mock/ward-49/GVMC-049-0007-2022.json
GVMC-049-0008,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.885167,83.39942,"D.No 11, Nagar Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,358,2022,mock/ward-49/GVMC-049-0008-2022.json
GVMC-049-0010,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.887941,83.396706,"D.No 20-4, Market Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,270,2022,mock/ward-49/GVMC-049-0010-2022.json
GVMC-049-0011,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.802898,83.454986,"D.No 39-8, Market Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,155,2022,mock/ward-49/GVMC-049-0011-2022.json
GVMC-049-0012,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.876626,83.413901,"D.No 30, Lane, Bheemunipatnam, Visakhapatnam - 530003",530003,Mixed Use,340,2022,mock/ward-49/GVMC-049-0012-2022.json
GVMC-049-0014,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.83513,83.403142,"D.No 35, Beach Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Commercial,289,2022,mock/ward-49/GVMC-049-0014-2022.json
GVMC-049-0017,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.8739,83.402087,"D.No 43-1, Main Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,142,2022,mock/ward-49/GVMC-049-0017-2022.json
GVMC-049-0024,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.800364,83.438521,"D.No 34, Market Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,430,2022,mock/ward-49/GVMC-049-0024-2022.json
GVMC-049-0030,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.789857,83.411392,"D.No 37, Cross Street, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,180,2022,mock/ward-49/GVMC-049-0030-2022.json
GVMC-049-0035,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.833183,83.443566,"D.No 27, Colony Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Mixed Use,277,2022,mock/ward-49/GVMC-049-0035-2022.json
GVMC-049-0037,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.809613,83.430339,"D.No 29, Temple Street, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,284,2022,mock/ward-49/GVMC-049-0037-2022.json
GVMC-049-0039,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.850498,83.459745,"D.No 12, Colony Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,88,2022,mock/ward-49/GVMC-049-0039-2022.json
GVMC-049-0041,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.80296,83.385912,"D.No 40, Nagar Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,214,2022,mock/ward-49/GVMC-049-0041-2022.json
GVMC-049-0043,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.865569,83.453963,"D.No 44-9, Lane, Bheemunipatnam, Visakhapatnam - 530003",530003,Commercial,252,2022,mock/ward-49/GVMC-049-0043-2022.json
GVMC-049-0044,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.879874,83.391096,"D.No 3, Cross Street, Bheemunipatnam, Visakhapatnam - 530003",530003,Commercial,81,2022,mock/ward-49/GVMC-049-0044-2022.json
GVMC-049-0049,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.786006,83.370692,"D.No 41-6, Cross Street, Bheemunipatnam, Visakhapatnam - 530003",530003,Residential,369,2022,mock/ward-49/GVMC-049-0049-2022.json
GVMC-049-0055,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.87686,83.390551,"D.No 7, Beach Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Mixed Use,262,2022,mock/ward-49/GVMC-049-0055-2022.json
GVMC-049-0056,49,Bheemunipatnam (Ward 49),Bheemunipatnam,17.781506,83.429662,"D.No 30, Colony Road, Bheemunipatnam, Visakhapatnam - 530003",530003,Commercial,217,2022,mock/ward-49/GVMC-049-0056-2022.json
GVMC-050-0004,50,Yendada,Madhurawada,17.804127,83.368464,"D.No 31-3, Temple Street, Yendada, Visakhapatnam - 530009",530009,Residential,213,2022,mock/ward-50/GVMC-050-0004-2022.json
GVMC-050-0005,50,Yendada,Madhurawada,17.76449,83.312006,"D.No 45-4, Market Road, Yendada, Visakhapatnam - 530009",530009,Mixed Use,142,2022,mock/ward-50/GVMC-050-0005-2022.json
GVMC-050-0006,50,Yendada,Madhurawada,17.774829,83.356664,"D.No 21, Nagar Road, Yendada, Visakhapatnam - 530009",530009,Residential,61,2022,mock/ward-50/GVMC-050-0006-2022.json
GVMC-050-0010,50,Yendada,Madhurawada,17.79865,83.343103,"D.No 11, Ring Road Extension, Yendada, Visakhapatnam - 530009",530009,Commercial,311,2022,mock/ward-50/GVMC-050-0010-2022.json
GVMC-050-0014,50,Yendada,Madhurawada,17.76641,83.357757,"D.No 13-5, Ring Road Extension, Yendada, Visakhapatnam - 530009",530009,Commercial,328,2022,mock/ward-50/GVMC-050-0014-2022.json
GVMC-050-0015,50,Yendada,Madhurawada,17.766591,83.378174,"D.No 22, Ring Road Extension, Yendada, Visakhapatnam - 530009",530009,Residential,155,2022,mock/ward-50/GVMC-050-0015-2022.json
GVMC-050-0018,50,Yendada,Madhurawada,17.76317,83.373625,"D.No 44, Lane, Yendada, Visakhapatnam - 530009",530009,Residential,202,2022,mock/ward-50/GVMC-050-0018-2022.json
GVMC-050-0019,50,Yendada,Madhurawada,17.793782,83.345162,"D.No 33, Nagar Road, Yendada, Visakhapatnam - 530009",530009,Residential,295,2022,mock/ward-50/GVMC-050-0019-2022.json
GVMC-050-0025,50,Yendada,Madhurawada,17.805256,83.32488,"D.No 8-5, Ring Road Extension, Yendada, Visakhapatnam - 530009",530009,Vacant Land,364,2022,mock/ward-50/GVMC-050-0025-2022.json
GVMC-050-0027,50,Yendada,Madhurawada,17.774471,83.356201,"D.No 24, Nagar Road, Yendada, Visakhapatnam - 530009",530009,Mixed Use,308,2022,mock/ward-50/GVMC-050-0027-2022.json
GVMC-050-0031,50,Yendada,Madhurawada,17.787881,83.369991,"D.No 9, Temple Street, Yendada, Visakhapatnam - 530009",530009,Residential,142,2022,mock/ward-50/GVMC-050-0031-2022.json
GVMC-050-0032,50,Yendada,Madhurawada,17.766628,83.35403,"D.No 23, Cross Street, Yendada, Visakhapatnam - 530009",530009,Residential,355,2022,mock/ward-50/GVMC-050-0032-2022.json
GVMC-050-0034,50,Yendada,Madhurawada,17.787356,83.358122,"D.No 32, Lane, Yendada, Visakhapatnam - 530009",530009,Industrial,141,2022,mock/ward-50/GVMC-050-0034-2022.json
GVMC-050-0035,50,Yendada,Madhurawada,17.784755,83.342182,"D.No 45-2, Nagar Road, Yendada, Visakhapatnam - 530009",530009,Residential,60,2022,mock/ward-50/GVMC-050-0035-2022.json
GVMC-050-0038,50,Yendada,Madhurawada,17.779615,83.327128,"D.No 15, Temple Street, Yendada, Visakhapatnam - 530009",530009,Residential,78,2022,mock/ward-50/GVMC-050-0038-2022.json
GVMC-050-0044,50,Yendada,Madhurawada,17.813964,83.351435,"D.No 29, Market Road, Yendada, Visakhapatnam - 530009",530009,Residential,298,2022,mock/ward-50/GVMC-050-0044-2022.json
GVMC-050-0045,50,Yendada,Madhurawada,17.777128,83.340535,"D.No 31, Lane, Yendada, Visakhapatnam - 530009",530009,Residential,223,2022,mock/ward-50/GVMC-050-0045-2022.json
GVMC-050-0046,50,Yendada,Madhurawada,17.792594,83.325759,"D.No 26, Lane, Yendada, Visakhapatnam - 530009",530009,Industrial,248,2022,mock/ward-50/GVMC-050-0046-2022.json
GVMC-050-0048,50,Yendada,Madhurawada,17.804885,83.329463,"D.No 17, Cross Street, Yendada, Visakhapatnam - 530009",530009,Residential,349,2022,mock/ward-50/GVMC-050-0048-2022.json
GVMC-050-0050,50,Yendada,Madhurawada,17.766907,83.312929,"D.No 19, Main Road, Yendada, Visakhapatnam - 530009",530009,Residential,241,2022,mock/ward-50/GVMC-050-0050-2022.json
GVMC-050-0053,50,Yendada,Madhurawada,17.798543,83.360965,"D.No 34, Colony Road, Yendada, Visakhapatnam - 530009",530009,Residential,182,2022,mock/ward-50/GVMC-050-0053-2022.json
GVMC-050-0055,50,Yendada,Madhurawada,17.8116,83.344854,"D.No 3-1, Temple Street, Yendada, Visakhapatnam - 530009",530009,Residential,179,2022,mock/ward-50/GVMC-050-0055-2022.json
GVMC-051-0003,51,Chinna Waltair,Asilmetta,17.702796,83.295046,"D.No 31, Temple Street, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,171,2022,mock/ward-51/GVMC-051-0003-2022.json
GVMC-051-0004,51,Chinna Waltair,Asilmetta,17.712594,83.328936,"D.No 34, Market Road, Chinna Waltair, Visakhapatnam - 530016",530016,Mixed Use,309,2022,mock/ward-51/GVMC-051-0004-2022.json
GVMC-051-0005,51,Chinna Waltair,Asilmetta,17.741166,83.321669,"D.No 17-3, Lane, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,328,2022,mock/ward-51/GVMC-051-0005-2022.json
GVMC-051-0006,51,Chinna Waltair,Asilmetta,17.727528,83.317549,"D.No 26-5, Colony Road, Chinna Waltair, Visakhapatnam - 530016",530016,Industrial,168,2022,mock/ward-51/GVMC-051-0006-2022.json
GVMC-051-0008,51,Chinna Waltair,Asilmetta,17.720638,83.2922,"D.No 34, Cross Street, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,74,2022,mock/ward-51/GVMC-051-0008-2022.json
GVMC-051-0009,51,Chinna Waltair,Asilmetta,17.721791,83.327504,"D.No 12-9, Ring Road Extension, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,311,2022,mock/ward-51/GVMC-051-0009-2022.json
GVMC-051-0016,51,Chinna Waltair,Asilmetta,17.744922,83.306215,"D.No 3, Beach Road, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,108,2022,mock/ward-51/GVMC-051-0016-2022.json
GVMC-051-0017,51,Chinna Waltair,Asilmetta,17.741636,83.314147,"D.No 35, Cross Street, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,119,2022,mock/ward-51/GVMC-051-0017-2022.json
GVMC-051-0021,51,Chinna Waltair,Asilmetta,17.714763,83.293419,"D.No 6, Market Road, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,375,2022,mock/ward-51/GVMC-051-0021-2022.json
GVMC-051-0031,51,Chinna Waltair,Asilmetta,17.714087,83.297374,"D.No 6-7, Cross Street, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,222,2022,mock/ward-51/GVMC-051-0031-2022.json
GVMC-051-0033,51,Chinna Waltair,Asilmetta,17.710085,83.304809,"D.No 6-9, Lane, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,52,2022,mock/ward-51/GVMC-051-0033-2022.json
GVMC-051-0034,51,Chinna Waltair,Asilmetta,17.728629,83.317947,"D.No 32-2, Main Road, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,125,2022,mock/ward-51/GVMC-051-0034-2022.json
GVMC-051-0037,51,Chinna Waltair,Asilmetta,17.721963,83.309407,"D.No 17, Cross Street, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,374,2022,mock/ward-51/GVMC-051-0037-2022.json
GVMC-051-0038,51,Chinna Waltair,Asilmetta,17.728505,83.320842,"D.No 28, Temple Street, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,420,2022,mock/ward-51/GVMC-051-0038-2022.json
GVMC-051-0041,51,Chinna Waltair,Asilmetta,17.737753,83.315259,"D.No 32, Main Road, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,328,2022,mock/ward-51/GVMC-051-0041-2022.json
GVMC-051-0042,51,Chinna Waltair,Asilmetta,17.74144,83.314771,"D.No 17-9, Main Road, Chinna Waltair, Visakhapatnam - 530016",530016,Mixed Use,370,2022,mock/ward-51/GVMC-051-0042-2022.json
GVMC-051-0043,51,Chinna Waltair,Asilmetta,17.717885,83.291581,"D.No 1, Market Road, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,159,2022,mock/ward-51/GVMC-051-0043-2022.json
GVMC-051-0044,51,Chinna Waltair,Asilmetta,17.738276,83.311968,"D.No 17-6, Main Road, Chinna Waltair, Visakhapatnam - 530016",530016,Commercial,371,2022,mock/ward-51/GVMC-051-0044-2022.json
GVMC-051-0050,51,Chinna Waltair,Asilmetta,17.736475,83.322551,"D.No 27-9, Cross Street, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,308,2022,mock/ward-51/GVMC-051-0050-2022.json
GVMC-051-0054,51,Chinna Waltair,Asilmetta,17.716978,83.317293,"D.No 11, Market Road, Chinna Waltair, Visakhapatnam - 530016",530016,Industrial,122,2022,mock/ward-51/GVMC-051-0054-2022.json
GVMC-051-0056,51,Chinna Waltair,Asilmetta,17.7317,83.317337,"D.No 14, Colony Road, Chinna Waltair, Visakhapatnam - 530016",530016,Vacant Land,338,2022,mock/ward-51/GVMC-051-0056-2022.json
GVMC-051-0058,51,Chinna Waltair,Asilmetta,17.702016,83.290172,"D.No 39-2, Beach Road, Chinna Waltair, Visakhapatnam - 530016",530016,Residential,131,2022,mock/ward-51/GVMC-051-0058-2022.json
GVMC-052-0004,52,Suryabagh (Ward 52),Suryabagh,17.705273,83.28369,"D.No 36, Ring Road Extension, Suryabagh, Visakhapatnam - 530023",530023,Residential,323,2022,mock/ward-52/GVMC-052-0004-2022.json
GVMC-052-0005,52,Suryabagh (Ward 52),Suryabagh,17.699579,83.304049,"D.No 6, Temple Street, Suryabagh, Visakhapatnam - 530023",530023,Residential,232,2022,mock/ward-52/GVMC-052-0005-2022.json
GVMC-052-0006,52,Suryabagh (Ward 52),Suryabagh,17.686571,83.289149,"D.No 17, Temple Street, Suryabagh, Visakhapatnam - 530023",530023,Residential,346,2022,mock/ward-52/GVMC-052-0006-2022.json
GVMC-052-0009,52,Suryabagh (Ward 52),Suryabagh,17.706869,83.285972,"D.No 16, Cross Street, Suryabagh, Visakhapatnam - 530023",530023,Residential,195,2022,mock/ward-52/GVMC-052-0009-2022.json
GVMC-052-0010,52,Suryabagh (Ward 52),Suryabagh,17.696557,83.288934,"D.No 24-7, Market Road, Suryabagh, Visakhapatnam - 530023",530023,Residential,219,2022,mock/ward-52/GVMC-052-0010-2022.json
GVMC-052-0016,52,Suryabagh (Ward 52),Suryabagh,17.707458,83.297827,"D.No 23-8, Ring Road Extension, Suryabagh, Visakhapatnam - 530023",530023,Commercial,119,2022,mock/ward-52/GVMC-052-0016-2022.json
GVMC-052-0017,52,Suryabagh (Ward 52),Suryabagh,17.686303,83.302338,"D.No 20, Lane, Suryabagh, Visakhapatnam - 530023",530023,Mixed Use,316,2022,mock/ward-52/GVMC-052-0017-2022.json
GVMC-052-0019,52,Suryabagh (Ward 52),Suryabagh,17.711383,83.291688,"D.No 18-6, Colony Road, Suryabagh, Visakhapatnam - 530023",530023,Residential,364,2022,mock/ward-52/GVMC-052-0019-2022.json
GVMC-052-0020,52,Suryabagh (Ward 52),Suryabagh,17.711189,83.299613,"D.No 2-1, Beach Road, Suryabagh, Visakhapatnam - 530023",530023,Mixed Use,107,2022,mock/ward-52/GVMC-052-0020-2022.json
GVMC-052-0021,52,Suryabagh (Ward 52),Suryabagh,17.709133,83.296227,"D.No 5, Main Road, Suryabagh, Visakhapatnam - 530023",530023,Residential,310,2022,mock/ward-52/GVMC-052-0021-2022.json
GVMC-052-0025,52,Suryabagh (Ward 52),Suryabagh,17.712078,83.309996,"D.No 35, Main Road, Suryabagh, Visakhapatnam - 530023",530023,Residential,189,2022,mock/ward-52/GVMC-052-0025-2022.json
GVMC-052-0028,52,Suryabagh (Ward 52),Suryabagh,17.710447,83.301445,"D.No 29-9, Main Road, Suryabagh, Visakhapatnam - 530023",530023,Commercial,260,2022,mock/ward-52/GVMC-052-0028-2022.json
